AnalysisId,SampleId,SampleNum,Type,Fixed,Latitude,Longitude,Distance_miles,Bearing,Direction,CollectionDate,Source,Description,SpectraFile,SamplingTime,LiveTime,InstrumentHeight,Uncertainty,MDA,MethodCode,Moisture_pct,Nuclide,Result,Unit
224415,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,69.4,,InSituGammaSpec,,Te-129m,0.113,uCi/m2
224417,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
224419,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,20.2,,InSituGammaSpec,,Cs-134,0.724,uCi/m2
224421,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,26.9,,InSituGammaSpec,,Cs-136,0.027,uCi/m2
224423,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,20.2,,InSituGammaSpec,,Cs-137,0.756,uCi/m2
224425,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,50.3,,InSituGammaSpec,,La-140,0.00946,uCi/m2
224427,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
224429,8965,SCF-10052 Insitu,Instrument,No,36.919776,140.569205,43.014308743351,216.492148940722,SW,4/18/2011 1:27:00 PM,DOE,Field Team: File name:  2011_04_18_13_27_040spc; Description: Insitu with Ortec Dectective. ;,2011_04_18_13_27_040.n42,,608,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
224431,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,20.6,,InSituGammaSpec,,I-131,0.159,uCi/m2
224433,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,104,,InSituGammaSpec,,I-132,0.00193,uCi/m2
224435,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
224437,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,0,,InSituGammaSpec,,Te-129m,0,uCi/m2
224439,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
224441,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,20.4,,InSituGammaSpec,,Cs-134,0.261,uCi/m2
224443,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,37.9,,InSituGammaSpec,,Cs-136,0.00918,uCi/m2
224445,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,20.5,,InSituGammaSpec,,Cs-137,0.277,uCi/m2
224447,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,114,,InSituGammaSpec,,La-140,0.00286,uCi/m2
224449,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
224451,8967,SCF-10051 Insitu,Instrument,No,36.888292,140.456432,48.6057035946209,220.910982429267,SW,4/18/2011 2:10:00 PM,DOE,Field Team: File name: 2011_04_18_14_10_560 spc; Description: Insitu with Detective EX 100 #FIS-8A. ;,2011_04_18_14_10_560.n42,,710,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
224453,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,20.4,,InSituGammaSpec,,I-131,0.341,uCi/m2
224455,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,75.5,,InSituGammaSpec,,I-132,0.00571,uCi/m2
224457,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
224459,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,34.8,,InSituGammaSpec,,Te-129m,0.513,uCi/m2
224461,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
224463,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,20.1,,InSituGammaSpec,,Cs-134,1.11,uCi/m2
224465,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,24,,InSituGammaSpec,,Cs-136,0.0414,uCi/m2
224467,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,20.1,,InSituGammaSpec,,Cs-137,1.1,uCi/m2
224469,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,66.1,,InSituGammaSpec,,La-140,0.0073,uCi/m2
224471,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
224473,8971,SCF-10050 Insitu,Instrument,No,37.008977,140.37816,45.9481517486752,231.839054328003,SW,4/18/2011 3:22:00 PM,DOE,Field Team: file name:  2011_04_18_15_22_140spc;,2011_04_18_15_22_140.n42,,601,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
224475,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,20.1,,InSituGammaSpec,,I-131,0.708,uCi/m2
224477,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,49.7,,InSituGammaSpec,,I-132,0.0145,uCi/m2
224479,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,86.5,,InSituGammaSpec,,I-133,0.0153,uCi/m2
224481,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,22.3,,InSituGammaSpec,,Te-129m,1.89,uCi/m2
224483,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,73.2,,InSituGammaSpec,,Te-132,0.00951,uCi/m2
224485,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,20,,InSituGammaSpec,,Cs-134,4.84,uCi/m2
224487,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,20.6,,InSituGammaSpec,,Cs-136,0.154,uCi/m2
224489,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,20,,InSituGammaSpec,,Cs-137,4.91,uCi/m2
224491,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,25.1,,InSituGammaSpec,,La-140,0.0373,uCi/m2
224493,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
224495,9021,SCF-10055 Insitu,Instrument,No,37.283033,140.251686,44.0322922874833,257.670790600321,WSW,4/19/2011 8:34:32 PM,DOE,Field Team: file name:2011_04_20_12_35_440.spc;,2011_04_20_12_35_440.n42,,1292,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
224497,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,20.3,,InSituGammaSpec,,I-131,0.514,uCi/m2
224499,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,104,,InSituGammaSpec,,I-132,0.00776,uCi/m2
224501,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,137,,InSituGammaSpec,,I-133,0.00588,uCi/m2
224503,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,25.4,,InSituGammaSpec,,Te-129m,1.32,uCi/m2
224505,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
224507,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,20,,InSituGammaSpec,,Cs-134,3.16,uCi/m2
224509,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,21.5,,InSituGammaSpec,,Cs-136,0.103,uCi/m2
224511,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,20,,InSituGammaSpec,,Cs-137,3.17,uCi/m2
224513,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,31.5,,InSituGammaSpec,,La-140,0.0255,uCi/m2
224515,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
224517,9019,SCF-10056 Insitu,Instrument,No,37.28524,140.241362,44.5543779239785,258.024556635438,WSW,4/19/2011 9:13:47 PM,DOE,Field Team: 2011_04_20_13_24_010.spc;,2011_04_20_13_24_010.n42,,727,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
224519,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,21,,InSituGammaSpec,,I-131,0.225,uCi/m2
224521,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,71.4,,InSituGammaSpec,,I-132,0.00855,uCi/m2
224523,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
224525,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,27.9,,InSituGammaSpec,,Te-129m,1.2,uCi/m2
224527,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,0,,InSituGammaSpec,,Te-132,0,uCi/m2
224529,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,20,,InSituGammaSpec,,Cs-134,2.77,uCi/m2
224531,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,21.9,,InSituGammaSpec,,Cs-136,0.0977,uCi/m2
224533,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,20.1,,InSituGammaSpec,,Cs-137,2.85,uCi/m2
224535,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,46.9,,InSituGammaSpec,,La-140,0.0174,uCi/m2
224537,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
224539,9013,SCF-10057 Insitu,Instrument,No,37.28636,140.241271,44.5427484041377,258.123358145532,WSW,4/19/2011 10:07:44 PM,DOE,Field Team: 2011_04_20_14_04_250.spc;,2011_04_20_14_04_250.n42,,625,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
224541,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,20.3,,InSituGammaSpec,,I-131,0.514,uCi/m2
224543,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,84,,InSituGammaSpec,,I-132,0.0108,uCi/m2
224545,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
224547,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,26.3,,InSituGammaSpec,,Te-129m,1.37,uCi/m2
224549,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,105,,InSituGammaSpec,,Te-132,0.0118,uCi/m2
224551,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,20,,InSituGammaSpec,,Cs-134,3.49,uCi/m2
224553,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,21.5,,InSituGammaSpec,,Cs-136,0.116,uCi/m2
224555,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,20,,InSituGammaSpec,,Cs-137,3.54,uCi/m2
224557,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,39.6,,InSituGammaSpec,,La-140,0.0212,uCi/m2
224559,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
224561,9009,SCF-10058 Insitu,Instrument,No,37.288639,140.222573,45.5173338061815,258.595015402165,WSW,4/19/2011 10:36:09 PM,DOE,Field Team: 2011_04_20_14_39_390.spc;,2011_04_20_14_39_390.n42,,647,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
224563,9061,SCF-10087,Instrument,No,37.497711,140.325378,39.2283980499464,277.958148956519,W,4/20/2011 9:09:09 PM,DOE,Field Team: 2011_04_21_12_58_520    Collected by Gorman/Bettenhausen.  Reviewed by Gorman.; Description: Collected over undisturbed soil in a fallow rice field.;,2011_04_21_12_58_520.spc,1317,1242,100,20.2,,InSituGammaSpec,,I-131,0.467,uCi/m2
224565,9061,SCF-10087,Instrument,No,37.497711,140.325378,39.2283980499464,277.958148956519,W,4/20/2011 9:09:09 PM,DOE,Field Team: 2011_04_21_12_58_520    Collected by Gorman/Bettenhausen.  Reviewed by Gorman.; Description: Collected over undisturbed soil in a fallow rice field.;,2011_04_21_12_58_520.spc,1317,1242,100,74.3,,InSituGammaSpec,,I-132,0.00655,uCi/m2
